tick;adc
0;19
1;19
2;19
3;22
4;19
5;19
6;19
7;19
8;22
9;22
10;22
11;22
12;19
13;22
14;22
15;22
16;22
17;22
18;24
19;19
20;22
21;22
22;22
23;19
24;19
25;19
26;19
27;17
28;17
29;17
30;17
31;17
32;17
33;17
34;17
35;17
36;17
37;17
38;17
39;17
40;14
41;17
42;17
43;17
44;17
45;19
46;19
47;19
48;19
49;22
50;19
51;19
52;19
53;19
54;19
55;19
56;19
57;19
58;19
59;17
60;17
61;17
62;17
63;17
64;14
65;14
66;17
67;17
68;17
69;17
70;17
71;17
72;17
73;17
74;19
75;19
76;19
77;19
78;19
79;17
80;19
81;17
82;14
83;14
84;14
85;14
86;14
87;14
88;14
89;14
90;14
91;17
92;14
93;17
94;17
95;17
96;17
97;17
98;17
99;17
100;17
101;14
102;17
103;17
104;17
105;17
106;17
107;17
108;19
109;19
110;22
111;22
112;19
113;19
114;22
115;19
116;22
117;19
118;22
119;19
120;19
121;19
122;19
123;19
124;19
125;19
126;19
127;19
128;19
129;19
130;19
131;19
132;19
133;19
134;22
135;19
136;22
137;19
138;19
139;19
140;19
141;17
142;19
143;17
144;17
145;17
146;17
147;19
148;19
149;19
150;19
151;17
152;17
153;17
154;17
155;19
156;17
157;17
158;17
159;17
160;17
161;17
162;17
163;19
164;19
165;22
166;22
167;24
168;24
169;27
170;27
171;27
172;24
173;27
174;27
175;27
176;24
177;24
178;22
179;22
180;22
181;22
182;19
183;19
184;19
185;17
186;19
187;17
188;19
189;17
190;17
191;17
192;17
193;17
194;17
195;17
196;17
197;17
198;17
199;17
200;17
201;17
202;17
203;17
204;17
205;17
206;19
207;17
208;17
209;17
210;17
211;14
212;19
213;14
214;17
215;17
216;17
217;17
218;17
219;17
220;14
221;14
222;17
223;14
224;14
225;17
226;17
227;14
228;17
229;17
230;19
231;17
232;17
233;17
234;17
235;17
236;17
237;19
238;19
239;19
240;19
241;19
242;19
243;22
244;24
245;24
246;24
247;24
248;24
249;22
250;22
251;24
252;22
253;22
254;19
255;19
256;19
257;19
258;19
259;19
260;17
261;17
262;14
263;14
264;14
265;14
266;17
267;14
268;14
269;17
270;17
271;17
272;19
273;19
274;19
275;22
276;22
277;24
278;24
279;27
280;27
281;29
282;29
283;29
284;24
285;27
286;29
287;27
288;24
289;24
290;24
291;24
292;22
293;22
294;22
295;22
296;22
297;22
298;19
299;19
300;19
301;19
302;19
303;19
304;19
305;19
306;17
307;17
308;19
309;17
310;17
311;19
312;17
313;19
314;17
315;17
316;19
317;17
318;17
319;17
320;17
321;17
322;17
323;17
324;17
325;17
326;17
327;14
328;17
329;17
330;14
331;14
332;14
333;17
334;17
335;17
336;17
337;19
338;19
339;19
340;19
341;19
342;22
343;19
344;19
345;17
346;17
347;17
348;17
349;17
350;17
351;17
352;17
353;17
354;19
355;17
356;19
357;19
358;19
359;19
360;19
361;19
362;19
363;17
364;19
365;19
366;19
367;19
